244,北京丰台洋桥大厦,116.3877810,39.8504020
245,北京朝阳潘家园鼎盛市场,null,null
246,北京海淀二里庄双泉堡,116.3192380,39.9764850
247,北京海淀清河双泉堡二手市场市场,116.3665882,40.0287122
248,北京大兴西红门公寓,116.3432080,39.7909930
434,北京怀柔渤海镇度假饭店,116.4670664,40.4148595
435,北京通州金地六街,116.5388020,39.7481830
436,北京朝阳望京南湖中园一区,116.4581980,39.9941650
437,北京朝阳朝青板块国美第一城餐饮街,null,null
438,北京丰台新发地新发地批发市场,116.2872210,39.8651330
439,北京海淀中关村郦城工作区,116.3192380,39.9764850
440,北京燕郊燕郊商业步行街,null,null
441,北京朝阳望京旺角购物广场,null,null
442,北京石景山广宁喜玛峪,116.1475860,39.9266360
443,北京海淀万柳美容院,116.3192380,39.9764850
444,北京丰台大红门久敬佳园,116.2872210,39.8651330
445,北京海淀五道口新五道口金码大厦,116.3393000,39.9938000
446,北京通州梨园城铁淘宝城,116.6673629,39.9077673
447,北京西城什刹海天意商场,116.3508230,39.9121360
448,北京海淀西苑海淀区西苑,116.3161150,40.0049930
449,北京通州果园555,116.6519361,39.8949340
450,北京海淀马连洼写真喷绘户外广告设计印刷,116.3192380,39.9764850
451,北京通州果园555,116.6519361,39.8949340
452,北京海淀苏州街海淀桥南200米,null,null
453,北京海淀知春路理想大厦,116.3225600,39.9766430
454,北京丰台方庄方庄6号,116.4411470,39.8662410
455,北京朝阳果园地铁口小火锅店,null,null
456,北京朝阳CBD海鱼国际中心综合体,null,null
457,北京昌平立水桥立水桥、天通苑,115.7703193,40.3256004
458,北京崇文崇文门北京站,null,null
459,北京朝阳望京望京国际商业中心,null,null
460,北京大兴其他106国道,null,null
461,北京朝阳燕莎麦子店宾都苑,null,null
462,北京朝阳北苑K酷时尚广场,null,null
463,北京朝阳双井首城国际小区,null,null
464,北京海淀西北旺太舟坞市场,116.3192380,39.9764850
465,北京朝阳吕营嘉园A区,116.4682900,39.8468850
466,北京朝阳双井富力城富力双子座,null,null
467,北京海淀交大,116.3411340,39.9505530
468,北京大兴大兴婴儿抚触游泳馆低价,116.3359630,39.7319730
469,北京海淀低价淘宝皇冠，钻石店铺,116.3192380,39.9764850
470,北京朝阳工体工人体育馆,null,null
471,北京朝阳朝青板块兴隆街,null,null
472,北京朝阳安贞不详,null,null
473,北京朝阳CBD上岛咖啡厅,null,null
474,北京海淀二里庄不详,116.3192380,39.9764850
475,北京朝阳CBD乐栋百乐街,null,null
476,北京通州九棵树北京市通州区世纪星城南门,null,null
477,北京昌平回龙观回龙观北方交易批发市场,116.3249550,40.0831930
478,北京朝阳北苑来春园小区,null,null
479,北京西城官园物华大厦,116.3508230,39.9121360
480,北京崇文崇文门北京市崇文区兴隆都市馨园,null,null
481,北京房山良乡罗府家园,116.1421244,39.7310955
482,北京朝阳管庄营业中的餐厅,116.5872518,39.9133370
483,北京朝阳朝阳公园八里庄小区,null,null
484,北京通州马驹桥香雪兰溪,116.5785400,39.7557130
485,北京昌平小汤山泽福商厦,116.2474000,40.2223820
486,北京东城建国门金成・建国5号,116.4333810,39.9144220
487,北京朝阳东大桥世贸天阶,116.4527520,39.9197580
488,北京朝阳管庄京通苑,116.5872518,39.9133370
489,北京大兴其他青云店南大红门工业区,116.3359630,39.7319730
490,北京海淀二里庄科纳公寓,116.3192380,39.9764850
491,北京朝阳建外SOHO,null,null
492,北京昌平泽福商厦,116.2474000,40.2223820
493,北京海淀学院路学院派,116.3609320,39.9795340
500,北京石景山八角建西苑北里,116.1493280,39.9186370
501,北京密云康居,116.8363680,40.3813920
502,北京丰台成寿寺鑫源国际,116.2872210,39.8651330
503,北京大兴旧宫旧宫佳和园,116.4491920,39.8072010
504,北京通州今日时代,116.7520585,40.1055762
505,北京朝阳高家园106楼,116.4837170,39.9796400
513,北京石景山古城自建,116.3103460,39.9068560
514,北京西城西单西单77街购物中心,null,null
515,北京大兴旧宫秀水花园,116.3359630,39.7319730
516,北京丰台青塔丰台青塔西里5号院1号楼,null,null
517,北京昌平其他楼房,116.2474000,40.2223820
518,北京通州北苑通惠南路13号,116.6430630,39.9088270
524,北京朝阳北苑立水桥旭辉奥都,null,null
525,北京朝阳四惠朝阳区慈云寺桥远洋国际,null,null
526,北京海淀人民大学社区,116.3468750,39.9965930
527,北京丰台右安门右安门外3号,116.2872210,39.8651330
538,北京海淀北大清华清华北大、中关村、五道口,null,null
539,北京朝阳来广营奶西村街,null,null
540,北京朝阳CBD十里堡北里,null,null
541,北京大兴天上天菜市场,116.3359630,39.7319730
542,北京通州北苑新华联锦园,116.6673629,39.9077673
543,北京东城小卖部,116.4257570,39.9167990
544,北京石景山苹果园喜隆多生活城,116.1493280,39.9186370
545,北京东城东城区天雅珠宝城,116.4184660,39.9166330
546,北京朝阳望京悠乐汇,null,null
547,北京海淀中关村中关村科贸大厦,116.3192380,39.9764850
552,北京朝阳燕莎大厦,null,null
553,北京海淀魏公村民族大学西路,116.3178440,39.9553290
554,北京朝阳不限,null,null
555,北京西城西单77街,null,null
556,北京海淀永定路博龙家园,116.2630660,39.9051430
557,北京丰台青塔玉泉路南、大成路,null,null
561,北京石景山玉泉路玉都雅风工美市场,116.2506020,39.9089910
562,北京顺义马坡学校,116.7233303,40.1280900
575,北京大兴旧宫南小街1队加油站,null,null
576,北京丰台玉泉营玉泉营桥东中顶村,116.3467362,39.8496740
577,北京朝阳八里庄八里庄北里,null,null
578,北京朝阳大山子酒仙桥798,116.4885670,39.9843950
579,北京朝阳来广营来广营奶西村,null,null
580,北京石景山苹果园喜隆多奥特莱斯,116.1493280,39.9186370
581,北京丰台靓厂路,116.2872210,39.8651330
582,NONE,-82.4689153,28.0109706
583,北京石景山通源电子商城,116.1493280,39.9186370
584,NONE,-82.4689153,28.0109706
585,北京海淀西北旺西北旺往西300米,116.3192380,39.9764850
588,北京海淀海淀区田村半壁店,null,null
591,北京大兴黄村大兴西庄,null,null
592,北京丰台云岗朱家坟3里9号,116.2872210,39.8651330
593,北京昌平昌平县城永安综合楼,116.2156300,40.2131570
594,北京丰台赵公口光彩路石榴园小区,116.4139470,39.8549150
597,北京大兴黄村紧邻二中,116.3359630,39.7319730
598,北京海淀西直门西直门海洋馆动物园小区,116.3192380,39.9764850
692,北京朝阳不祥,null,null
693,北京朝阳十里堡十里堡华堂商场对面,null,null
694,北京丰台赵公口手拉手玩具城,116.2872210,39.8651330
695,北京通州北关环岛物资学院商业楼,116.6673629,39.9077673
696,北京海淀西直门长河湾,116.3192380,39.9764850
697,北京昌平回龙观回龙观城北市场,116.3249550,40.0831930
698,北京怀柔九渡河长城溪溪小镇,116.3772840,40.3643890
699,北京怀柔怀柔韩国城,116.6302263,40.3169515
700,北京昌平立水桥立水桥明珠百货,116.2474000,40.2223820
701,北京朝阳十八里店饭店,null,null
702,北京丰台花乡万年花城五期,116.2872210,39.8651330
703,北京朝阳望京旺角广场,116.5115951,40.0914287
704,北京昌平回龙观城北市场马家地8号院,116.3249550,40.0831930
705,北京大兴西红门乐家商业中心,116.3432080,39.7909930
706,北京海淀新华联国际,116.3032070,39.9120860
707,北京西城西单西单新一代,116.4934619,39.9870560
708,北京顺义顺义区,116.6532470,40.1333800
709,北京通州北关环岛物资学院,116.5292302,40.0873984
710,北京海淀学院路天猫商城,116.3609320,39.9795340
711,北京通州果园555,116.6519361,39.8949340
712,北京大兴黄村独栋四层楼,116.3359630,39.7319730
713,北京房山房山良乡,116.1210301,39.7231233
714,北京通州八里桥京通快速入口大院,null,null
715,北京海淀二里庄商业,116.3192380,39.9764850
716,北京朝阳三元桥天元港中心,116.4559495,39.9586658
717,北京西城什刹海后海南沿酒吧街,116.3891705,39.9396745
718,北京朝阳团结湖朝阳区朝阳北路,116.4682240,39.9240700
719,北京昌平霍营昌平霍营上坡佳园,null,null
720,北京朝阳双桥水岸双桥女人街,null,null
721,北京朝阳望京朝来高科技产业园,null,null
722,北京昌平北七家东三旗菜市场,116.2474000,40.2223820
723,北京昌平北七家东三旗邮局向百米云南米线店,115.8291117,40.0895850
724,北京朝阳小红门欲城外诚家居广场家居饰品馆,116.4596930,39.8349630
725,北京密云密云小吃店,116.9686840,40.5054390
726,北京昌平回龙观城北市场,116.3249550,40.0831930
727,北京房山某某超市,115.9812200,39.6865080
728,北京通州新华大街新潮嘉园三期,117.0068385,39.7644796
729,北京通州梨园城铁通州梨园淘宝城,116.6673629,39.9077673
730,北京朝阳佳艺服装市场,null,null
731,NONE,-82.4689153,28.0109706
732,北京海淀军博会城门桥,null,null
733,北京朝阳其他化工路,null,null
734,北京朝阳朝青板块朝阳国美第一城,null,null
735,北京朝阳大屯安居乐市场,null,null
736,北京朝阳亚运村阳光广场,null,null
737,北京朝阳朝阳公园社区住宅,null,null
738,北京通州玉桥鑫隆市场,116.6673629,39.9077673
739,北京朝阳双井双井合生国际,null,null
740,北京海淀马连洼中发百旺商城,116.3192380,39.9764850
741,北京朝阳双桥豆各庄水电站,null,null
742,北京丰台新发地,116.3455040,39.8200940
743,北京燕郊东方御景,null,null
744,北京丰台木樨园北京国际玩具城,116.4018000,39.8583000
745,北京石景山苹果园林业楼,116.1493280,39.9186370
746,北京朝阳垡头门店,null,null
747,北京海淀学院路学院派,116.3609320,39.9795340
748,北京海淀二里庄面积12平米,116.3192380,39.9764850
749,北京朝阳双井时代国际,null,null
750,北京丰台赵公口北京国际玩具城手拉手,116.2872210,39.8651330
751,NONE,-82.4689153,28.0109706
752,北京朝阳百子湾沿海赛洛城,null,null
753,北京通州马驹桥晋香园,116.5785400,39.7557130
754,北京昌平百善洗浴中心,116.2474000,40.2223820
755,北京海淀定慧寺恩济庄96号院2号楼,116.3192380,39.9764850
756,北京昌平百善洗浴中心,116.2474000,40.2223820
757,北京大兴旧宫大兴区旧宫南街益满市场,null,null
758,北京宣武右安门清芷园小区,116.3933780,39.8995700
759,NONE,-82.4689153,28.0109706
760,北京昌平黄金地段,116.2474000,40.2223820
761,北京海淀五道口五道口金码大夏,null,null
762,北京朝阳管庄北京新天地,116.5872518,39.9133370
763,北京海淀西苑西苑足疗保健店,116.3192380,39.9764850
764,北京朝阳潘家园雅园国际珠宝城,null,null
765,北京昌平回龙观万意百货,116.3249550,40.0831930
766,北京海淀中关村南平庄早餐,116.3192380,39.9764850
767,北京海淀四季青广盛园,116.3192380,39.9764850
768,北京朝阳四惠八里庄街道,116.4932000,39.9082000
769,北京昌平昌平县城昌平科技园区,null,null
770,北京朝阳八里庄八里庄北里,null,null
771,北京昌平鑫地市场,116.2474000,40.2223820
772,北京丰台卢沟桥丰仪家园,116.2872210,39.8651330
773,北京朝阳双井天之骄子,null,null
774,北京燕郊102国道潮白人家售楼处西50米,116.8095388,39.9440645
775,北京朝阳百子湾沿海赛洛城,null,null
776,北京崇文崇文门崇文门搜秀商城,null,null
777,北京海淀双榆树,116.3243000,39.9708000
778,北京丰台宏扬恒艺,116.2872210,39.8651330
779,北京宣武右安门右安门西街,116.3576191,39.8697478
780,北京顺义南彩采俸市场,116.6578200,40.1215440
781,北京顺义李桥头二营,116.6578200,40.1215440
782,北京西城西单西单文化广场77街,116.3508230,39.9121360
783,北京昌平天通苑西三区,116.2474000,40.2223820
784,NONE,-82.4689153,28.0109706
785,北京通州临河里DBC加州小镇,116.6879015,39.8803005
786,北京昌平回龙观鑫第市场东北门,116.3249550,40.0831930
787,北京延庆尚书苑,115.9791700,40.4681350
788,北京朝阳小营亚运村小营烧烤,null,null
789,北京宣武广安门雅丝发艺,116.3933780,39.8995700
790,北京海淀西北旺,116.2686980,40.0409030
791,北京顺义五百和,116.6549966,40.1119592
792,北京西城西单金融街・西单广场,116.3743954,39.9144998
793,北京宣武朗琴国际大厦,116.3933780,39.8995700
794,北京海淀中关村中关村e世界财富中心,116.3192380,39.9764850
795,北京丰台青塔宝成顺天小商品城,116.2872210,39.8651330
796,北京朝阳管庄柏林爱乐,116.5897970,39.9234850
797,北京朝阳小关天利宏市场,116.4934944,39.9862420
798,北京西城西单西单文化广场77街B2A-69A,116.4934802,39.9847394
799,北京昌平回龙观回龙观尾货,116.3249550,40.0831930
800,北京丰台丰台建国街,116.2900143,39.8462215
801,北京宣武广安门雅丝发艺,116.3933780,39.8995700
802,北京顺义国泰,116.6578200,40.1215440
803,北京通州通州西上园,116.6673629,39.9077673
804,北京通州马驹桥原供销合作社用房,116.5785400,39.7557130
805,北京丰台青塔宝成顺天小商品城,116.2872210,39.8651330
806,北京丰台方庄豫乡情,116.2872210,39.8651330
807,北京昌平天通苑天通苑地铁口,116.2474000,40.2223820
808,北京昌平天通苑地铁口,116.5783906,40.1370666
809,北京丰台方庄环岛,116.4308393,39.8657878
810,NONE,-82.4689153,28.0109706
854,北京通州果园巴克寓所,116.6673629,39.9077673
855,北京昌平天通苑天通苑半截塔村,116.5414967,40.1997117
856,北京大兴庞各庄阳光波尔多,116.3359630,39.7319730
857,北京西城展览路四达大厦,116.3367240,39.9213140
858,北京顺义南彩远图利洗车房,116.6578200,40.1215440
859,北京海淀天作国际万瑞购物中心,116.3192380,39.9764850
860,北京通州张家湾,116.7216010,39.8513500
861,北京朝阳朝清汇,null,null
862,北京石景山首艺美伊人美容美发,116.1493280,39.9186370
863,北京海淀学院路五道口服装市场,116.3609320,39.9795340
864,北京海淀四季青四季青桥南欧尚三层,116.3192380,39.9764850
865,北京通州北关环岛好味多菜馆,116.6673629,39.9077673
866,北京朝阳外经贸大学,116.4596800,39.9152610
867,北京海淀交通大学舒致家园,116.3192380,39.9764850
868,北京海淀香山鸿运家常菜,116.3192380,39.9764850
869,北京朝阳朝阳管庄,116.5904393,39.9123007
870,北京朝阳国贸数码01大厦,null,null
871,北京朝阳高碑店,116.5288570,39.9023650
872,北京顺义仁和大卖场,116.6578200,40.1215440
873,北京石景山古城古城地铁.物美.星座商厦,116.1910000,39.9148960
874,北京怀柔庙城石厂,116.6233370,40.3016670
875,北京昌平天通苑水站,116.2474000,40.2223820
876,北京朝阳亚运村北方明珠大厦,null,null
877,北京房山良乡房山区良乡镇詹庄村,115.9812200,39.6865080
878,北京丰台花乡樊家村,116.3141630,39.8470000
879,北京朝阳北苑K酷时尚广场,null,null
880,北京昌平立水桥明珠百货大厦,116.2474000,40.2223820
881,北京西城六铺炕鼓楼,117.1855910,34.2885110
882,北京西城六铺炕鼓楼,117.1855910,34.2885110
883,北京海淀五道口海淀金码大厦,116.3115514,39.9864031
884,北京朝阳国贸永安里独楼,null,null
885,北京朝阳垡头化工路,116.5137100,39.8643470
886,北京朝阳甜水园甜水园北里,null,null
887,北京通州北京通州永乐店镇,116.7839440,39.7110510
888,北京海淀万寿路翠微中学,116.2643550,39.9023660
889,北京海淀四季青东北酱骨馆,116.3192380,39.9764850
890,北京丰台方庄带货,116.2872210,39.8651330
891,北京东城东直门东直门民安小区东羊管胡同2号楼1-13,null,null
907,北京朝阳百子湾沿海赛洛城,null,null
908,北京宣武马连道宣武马连道红莲南路,116.3343059,39.8772210
909,北京丰台西客站红莲南路,null,null
910,北京朝阳高碑店朝阳高碑店朝青汇,null,null
911,北京东城东直门东直门民安小区东羊管胡同2号楼1-13,null,null
912,北京大兴狼垡,116.2834270,39.7822330
913,北京昌平立水桥昌平区立水桥龙德广场,null,null
914,北京朝阳朝青板块朝阳高碑店朝青汇,null,null
915,北京朝阳酒仙桥酒仙桥将台路和驼房营路交叉口,null,null
916,北京丰台嘉业大厦,116.4277770,39.8552950
917,北京朝阳石佛营朝阳区罗马嘉园,null,null
918,北京西城木樨地长安街木樨地桥西100米路北,null,null
919,北京大兴旧宫物美超市吉庆庄,116.3359630,39.7319730
920,北京昌平市容市政委员会西侧,116.2474000,40.2223820
921,北京昌平昌平县城昌平清秀园北区,null,null
922,北京朝阳十里堡朝阳区罗马嘉园,null,null
923,北京海淀中关村科贸中心,116.3192380,39.9764850
924,北京朝阳甘露园南里一区,116.5101270,39.9156290
925,北京昌平龙泽回笼观,116.2474000,40.2223820
926,北京朝阳大屯日购商城礼品店,null,null
927,北京朝阳大山子798艺术区画展合作,null,null
928,北京丰台久久鸭,116.2872210,39.8651330
929,北京朝阳北京朝阳区黑庄户乡四合庄村,116.5966580,39.8533240
932,北京朝阳天运写字楼,null,null
933,北京朝阳四惠金地名京,116.4932000,39.9082000
934,北京昌平龙泽回龙观,116.3209590,40.0714840
935,北京朝阳酒仙桥望京国风上观小区,null,null
936,北京朝阳北苑立水桥明天第一城,null,null
937,北京朝阳双桥杜仲公园,116.5730570,39.8908400
938,北京朝阳双桥朝阳区双桥水郡长安一号院9号楼907,116.5804200,39.9079960
939,北京大兴西红门精品店面,116.3432080,39.7909930
940,北京昌平回龙观名洋造型,116.3249550,40.0831930
941,北京朝阳西坝河朝阳光熙门小区,116.4458610,39.9593992
942,北京丰台岳各庄汇隆市场,116.2872210,39.8651330
943,北京顺义金汉绿港,116.6632160,40.1355490
944,北京朝阳姚家园新七彩商城,null,null
949,北京通州土桥紧邻通州开发区，张凤路,null,null
950,北京密云十里堡开发区,116.9686840,40.5054390
951,北京南马大道北京华联,null,null
952,北京朝阳管庄柏林爱乐,116.5897970,39.9234850
